area_id,desc
PL424,"full address of the given location is Dąbie 1, Szczecin, Zachodniopomorskie, POL"
PL427,"full address of the given location is Konotop, Drawsko Pomorskie, Drawski, Zachodniopomorskie, POL"
PL428,"full address of the given location is ulica Bolechowo, 72-131, Goleniów gmina, Goleniowski, Zachodniopomorskie, POL"
PL426,"full address of the given location is 76-009, Bonin, Zachodniopomorskie, POL"
PL515,"full address of the given location is Mojesz, Lwówek Śląski, Lwówecki, Dolnośląskie, POL"
PL516,"full address of the given location is Rynarcice 28, 59-305, Rynarcice, Rudna, Lubiński, Dolnośląskie, POL"
PL518,"full address of the given location is ulica Rakowa, 55-114, Wisznia Mała, Trzebnicki, Dolnośląskie, POL"
PL517,"full address of the given location is Wolibórz, Nowa Ruda, Kłodzki, Dolnośląskie, POL"
PL514,"full address of the given location is Popowice, Wrocław, Dolnośląskie, POL"
PL524,"full address of the given location is ulica Cmentarna 17, 46-042, Szczedrzyk, Ozimek, Opolski, Opolskie, POL"
PL523,"full address of the given location is Łambinowice, Nyski, Opolskie, POL"
PL714,"full address of the given location is Wola Będkowska 48a, 98-260, Wola Będkowska, Burzenin, Sieradzki, Łódzkie, POL"
PL713,"full address of the given location is Łazy Dąbrowa, Sulejów, Piotrkowski, Łódzkie, POL"
PL712,"full address of the given location is Opole, Parzęczew, Zgierski, Łódzkie, POL"
PL711,"full address of the given location is Irys Damian Macha, ulica Przędzalniana 63-10, 90-347, Stary Widzew, Łódź, Łódzkie, POL"
PL715,"full address of the given location is Skaratki, Domaniewice, Łowicki, Łódzkie, POL"
PL637,"full address of the given location is Park Narodowy Bory Tucholskie, ulica Długa 33, 89-606, Chojnice gmina, Chojnicki, Pomorskie, POL"
PL638,"full address of the given location is Szprudowo, Gniew, Tczewski, Pomorskie, POL"
PL633,"full address of the given location is ulica Obotrycka 15-25, 80-383, Przymorze Małe, Gdańsk, Pomorskie, POL"
PL634,"full address of the given location is Warzno, Szemud, Wejherowski, Pomorskie, POL"
PL636,"full address of the given location is Ochodza, Dębnica Kaszubska, Słupski, Pomorskie, POL"
PL431,"full address of the given location is Bolemin, Deszczno, Gorzowski, Lubuskie, POL"
PL432,"full address of the given location is Świdnica, Zielonogórski, Lubuskie, POL"
PL922,"full address of the given location is ulica Ościsłowo 30A-30A, 06-452, Glinojeck gmina, Ciechanowski, Mazowieckie, POL"
PL923,"full address of the given location is Trzepowo Nowe, Stara Biała, Płocki, Mazowieckie, POL"
PL925,"full address of the given location is Niwiski, Mokobody, Siedlecki, Mazowieckie, POL"
PL924,"full address of the given location is Modzele, Młynarze, Makowski, Mazowieckie, POL"
PL926,"full address of the given location is Ciemno Gnojna, Mszczonów, Żyrardowski, Mazowieckie, POL"
PL921,"full address of the given location is ulica 11 Listopada 166-166, 26-613, Radom, Mazowieckie, POL"
PL721,"full address of the given location is Gruszka, Zagnańsk, Kielecki, Świętokrzyskie, POL"
PL722,"full address of the given location is Rączki, Kluczewsko, Włoszczowski, Świętokrzyskie, POL"
PL823,"full address of the given location is Świlcza, Rzeszowski, Podkarpackie, POL"
PL821,"full address of the given location is Bełchówka, Bukowsko, Sanocki, Podkarpackie, POL"
PL822,"full address of the given location is ulica Wietlin, 37-512, Laszki, Jarosławski, Podkarpackie, POL"
PL824,"full address of the given location is Otałęż 315, 39-304, Otałęż, Czermin, Mielecki, Podkarpackie, POL"
PL811,"full address of the given location is Polubicze Wiejskie, Wisznice, Bialski, Lubelskie, POL"
PL814,"full address of the given location is ulica Łysakowska 23, 20-257, Jakubowice Murowane, Lublin, Lubelskie, POL"
PL812,"full address of the given location is Czołki 14B, 22-424, Czołki, Sitno, Zamojski, Lubelskie, POL"
PL815,"full address of the given location is ulica Łopatki 88A-88A, 24-160, Wąwolnica, Puławski, Lubelskie, POL"
PL217,"full address of the given location is ulica Wędkarska, 33-100, Mościce, Tarnów, Małopolskie, POL"
PL214,"full address of the given location is Ostrężnica, Krzeszowice, Krakowski, Małopolskie, POL"
PL218,"full address of the given location is Nowy Sącz, Małopolskie, POL"
PL219,"full address of the given location is Morawczyna, Nowy Targ, Nowotarski, Małopolskie, POL"
PL21A,"full address of the given location is Kwaczała, Alwernia, Chrzanowski, Małopolskie, POL"
PL213,"full address of the given location is ulica Na Zakolu Wisły 10, 30-729, Podgórze, Kraków, Małopolskie, POL"
PL843,"full address of the given location is Netta Druga, Augustów, Augustowski, Podlaskie, POL"
PL842,"full address of the given location is Łopienie-zyski, Nowe Piekuty, Wysokomazowiecki, Podlaskie, POL"
PL841,"full address of the given location is Studzianki, Wasilków, Białostocki, Podlaskie, POL"
PL912,"full address of the given location is Kąty Goździejewskie, Dębe Wielkie, Miński, Mazowieckie, POL"
PL911,"full address of the given location is Praga-południe-dzielnica, Warszawa, Mazowieckie, POL"
PL913,"full address of the given location is ulica Błogosławionego Księdza Józefa Stanka 6-6, 05-850, Ołtarzew, Warszawski Zachodni, Mazowieckie, POL"
