area_id,area_name,GRDP
11380_2018,Eunpyeong-gu,4754.3
48860_2018,Sancheong-gun,1038.3
50110_2018,Jeju-si,14343.7
11260_2018,Jungnang-gu,4452.7
26170_2018,Dong-gu,4552.7
44250_2018,Gyeryong-si,1534.2
48740_2018,Changnyeong-gun,2715.0
48820_2018,Goseong-gun,2092.9
45710_2018,Wanju-gun,4792.4
11215_2018,Gwangjin-gu,6342.3
42820_2018,Goseong-gun,1051.0
26320_2018,Buk-gu,3125.9
45800_2018,Buan-gun,1462.8
29170_2018,Buk-gu,9955.8
43730_2018,Okcheon-gun,1369.7
47900_2018,Yecheon-gun,1194.2
46770_2018,Goheung-gun,1355.9
31140_2018,Nam-gu,30758.2
46800_2018,Jangheung-gun,992.2
30110_2018,Dong-gu,3503.3
27200_2018,Nam-gu,2947.0
44810_2018,Yesan-gun,3254.3
26710_2018,Gijang-gun,5437.1
42830_2018,Yangyang-gun,1040.5
11710_2018,Songpa-gu,28617.5
46720_2018,Gokseong-gun,955.0
46830_2018,Yeongam-gun,2899.7
41220_2018,Pyeongtaek-si,33792.7
26530_2018,Sasang-gu,6760.8
47190_2018,Gumi-si,33860.1
27290_2018,Dalseo-gu,11620.0
41480_2018,Paju-si,20964.1
46780_2018,Boseong-gun,942.6
27170_2018,Seo-gu,3514.2
44770_2018,Seocheon-gun,2093.4
47850_2018,Chilgok-gun,4283.3
11200_2018,Seongdong-gu,11657.2
41830_2018,Yangpyeong-gun,1971.4
28200_2018,Bupyeong-gu,16079.2
43770_2018,Danyang-gun,1197.3
47920_2018,Bonghwa-gun,1023.6
46810_2018,Gangjin-gun,886.1
48220_2018,Sacheon-si,3059.8
28110_2018,Jung-gu,14559.8
41210_2018,Gwangmyeong-si,8116.3
26380_2018,Saha-gu,6900.4
11290_2018,Seongbuk-gu,6054.8
42190_2018,Taebaek-si,978.4
41430_2018,Uiwang-si,3823.9
41270_2018,Ansan-si,26110.9
48310_2018,Yangsan-si,8948.4
47930_2018,Uljin-gun,2311.2
41390_2018,Siheung-si,16210.9
11305_2018,Gangbuk-gu,3207.3
11440_2018,Mapo-gu,19474.7
29110_2018,Dong-gu,3728.9
47290_2018,Gyeongsan-si,7793.7
43750_2018,Goesan-gun,1313.0
11545_2018,Geumcheon-gu,17162.8
46150_2018,Suncheon-si,6084.2
31200_2018,Buk-gu,10724.3
47760_2018,Yeongyang-gun,401.8
43800_2018,Jeungpyeong-gun,1140.9
47820_2018,Cheongdo-gun,1021.3
48120_2018,Jinju-si,38838.2
29200_2018,Gwangsan_gu,12897.1
28237_2018,Gyeyang-gu,10495.4
42130_2018,Wonju-si,9534.6
28140_2018,Dong-gu,3499.3
46790_2018,Hwasun-gun,1559.2
47170_2018,Andong-si,4898.0
48880_2018,Geochang-gun,1582.1
47770_2018,Yeongdeok-gun,778.7
46710_2018,Damyang-gun,1338.7
28720_2018,Ongjin-gun,694.4
27710_2018,Dalseong-gun,7589.7
41370_2018,Osan-si,5649.9
11650_2018,Seocho-gu,35277.0
28710_2018,Ganghwa-gun,1649.2
45750_2018,Imsil-gun,782.8
48840_2018,Namhae-gun,1102.1
47130_2018,Gyeongju-si,10171.0
47210_2018,Yeongju-si,3005.3
43740_2018,Yeongdong-gun,1043.7
26470_2018,Yeonje-gu,6744.7
45720_2018,Jinan-gun,630.4
48720_2018,Uiryeong-gun,939.2
11140_2018,Jung-gu,54274.5
28185_2018,Namdong-gu,11300.7
44825_2018,Taean-gun,2878.1
43745_2018,Jincheon-gun,7398.1
45130_2018,Gunsan-si,9098.9
41800_2018,Yeoncheon-gun,1525.9
41610_2018,Gwangju-si,9658.4
42760_2018,Pyeongchang-gun,1498.3
41360_2018,Namyangju-si,10974.9
47830_2018,Goryeong-gun,1506.1
36110_2018,Sejong_teugbyeoljachi-si,11101.9
48270_2018,Geoje-si,3008.6
48170_2018,Tongyeong-si,8412.6
42810_2018,Inje-gun,1494.4
50130_2018,Seogwipo-si,5707.4
11620_2018,Gwanak-gu,5836.6
47150_2018,Gimcheon-si,5528.1
31170_2018,Dong-gu,9408.8
42110_2018,Chuncheon-si,7735.7
11470_2018,Yangcheon-gu,6931.2
41450_2018,Hanam-si,6491.7
46840_2018,Muan-gun,2997.3
41670_2018,Yeoju-si,3880.7
48330_2021,Changwon-si,11007.8
30170_2021,Seo-gu,13191.4
11320_2021,Dobong-gu,3490.7
47230_2021,Yeongcheon-si,4272.7
11500_2021,Gangseo-gu,18347.6
47750_2021,Cheongsong-gun,760.1
26110_2021,Jung-gu,3589.5
47280_2021,Mungyeong-si,1858.2
45190_2021,Namwon_si,1911.9
43150_2021,Cheongju-si,38651.3
48250_2021,Miryang-si,15627.5
11590_2021,Dongjak-gu,6712.9
41550_2021,Anseong-si,10237.4
46820_2021,Haenam-gun,2336.8
48850_2021,Hadong-gun,1968.2
44180_2021,Boryeong-si,3852.1
44790_2021,Cheongyang-gun,1320.4
26260_2021,Dongnae-gu,4319.2
48870_2021,Hamyang-gun,1082.1
46900_2021,Jindo-gun,925.9
42150_2021,Gangneung-si,6321.5
45790_2021,Gochang-gun,1670.4
47840_2021,Seongju-gun,2452.6
46860_2021,Hampyeong-gun,1108.8
43130_2021,Jecheon-si,3421.5
11560_2021,Yeongdeungpo-gu,44265.9
44800_2021,Hongseong-gun,3917.3
41650_2021,Pocheon-si,7496.1
41820_2021,Gapyeong-gun,1985.7
41280_2021,Goyang-si,22617.0
47720_2021,Gunwi-gun,999.0
29140_2021,Seo-gu,10368.1
42780_2021,Cheorwon-gun,2201.4
27230_2021,Buk-gu,9542.6
11530_2021,Guro-gu,14663.4
43720_2021,Boeun-gun,1220.8
45740_2021,Jangsu-gun,580.3
42790_2021,Hwacheon-gun,1641.9
41250_2021,Dongducheon-si,1793.0
44760_2021,Buyeo-gun,2051.0
41460_2021,Yongin-si,35308.9
46230_2021,Gwangyang-si,13834.4
44710_2021,Geumsan-gun,2310.9
31710_2021,Ulju-gun,22876.4
42720_2021,Hongcheon-gun,2529.3
42230_2021,Samcheok-si,2805.1
45110_2021,Jeonju-si,16011.0
28245_2021,Seo-gu,5128.9
46130_2021,Yeosu-si,30567.0
31110_2021,Jung-gu,4681.2
46170_2021,Naju-si,5380.7
42170_2021,Donghae-si,3353.3
43110_2021,Chungju-si,7846.3
41190_2021,Bucheon-si,17940.6
41310_2021,Guri-si,3611.2
41500_2021,Icheon-si,28534.4
48240_2021,Gimhae-si,4650.0
42770_2021,Jeongseon-gun,1333.9
26500_2021,Suyeong-gu,2957.4
11740_2021,Gangdong-gu,9364.1
30200_2021,Yuseong-gu,16471.7
46910_2021,Sinan-gun,1208.3
47730_2021,Uiseong-gun,1481.3
11350_2021,Nowon-gu,6728.4
42800_2021,Yanggu-gun,1104.9
26230_2021,Busanjin-gu,9061.7
45180_2021,Jeongeup-si,3533.4
30230_2021,Daedeok-gu,8067.4
41110_2021,Suwon-si,35684.7
11230_2021,Dongdaemun-gu,7711.3
28260_2021,Michuhol-gu,21789.8
42730_2021,Hoengseong-gun,1834.2
44210_2021,Seosan-si,20114.0
47110_2021,Pohang-si,23796.2
30140_2021,Jung-gu,5299.8
44270_2021,Dangjin-si,13246.7
47250_2021,Sangju-si,2746.8
44150_2021,Gongju-si,4080.7
26290_2021,Nam-gu,7907.8
11410_2021,Seodaemun-gu,9039.1
26410_2021,Geumjeong-gu,4656.6
26200_2021,Yeongdo-gu,2697.1
27140_2021,Dong-gu,7974.3
48890_2021,Hapcheon-gun,1183.4
42750_2021,Yeongwol-gun,1347.7
45210_2021,Gimje-si,3289.0
28177_2021,Yeonsu-gu,8092.8
43760_2021,Eumseong-gun,9243.8
46880_2021,Jangseong-gun,2071.9
41130_2021,Seongnam-si,50302.7
27110_2021,Jung-gu,6108.4
41570_2021,Gimpo-si,15460.1
44230_2021,Nonsan-si,4401.4
41170_2021,Anyang-si,18439.9
44130_2021,Cheonan-si,27894.7
26140_2021,Seo-gu,3476.2
48730_2021,Haman-gun,3973.4
46730_2021,Gurye-gun,616.4
45730_2021,Muju-gun,753.2
11110_2021,Jongno-gu,35719.5
11170_2021,Yongsan-gu,13294.6
41150_2021,Uijeongbu-si,7388.6
27260_2021,Suseong-gu,8919.3
41630_2021,Yangju-si,7636.7
42210_2021,Sokcho-si,1960.0
44200_2021,Asan-si,31554.8
46110_2021,Mokpo-si,4594.1
41410_2021,Gunpo-si,7329.6
41290_2021,Gwacheon-si,4650.5
45770_2021,Sunchang-gun,776.1
45140_2021,Iksan-si,8665.0
41590_2021,Hwaseong-si,91041.7
26440_2021,Gangseo-gu,15703.3
46870_2021,Yeonggwang-gun,1930.1
29155_2021,Nam-gu,3399.6
11680_2021,Gangnam-gu,77924.0
47940_2021,Ulleung-gun,363.4
46890_2021,Wando-gun,1183.0
26350_2021,Haeundae-gu,9174.8
11380_2021,Eunpyeong-gu,5112.2
48860_2021,Sancheong-gun,1095.0
50110_2021,Jeju-si,14681.4
11260_2021,Jungnang-gu,4860.2
26170_2021,Dong-gu,4360.4
44250_2021,Gyeryong-si,1710.9
48740_2021,Changnyeong-gun,2765.5
48820_2021,Goseong-gun,2212.3
45710_2021,Wanju-gun,5233.9
11215_2021,Gwangjin-gu,6555.0
42820_2021,Goseong-gun,1339.2
26320_2021,Buk-gu,3322.1
45800_2021,Buan-gun,1485.5
29170_2021,Buk-gu,11129.2
43730_2021,Okcheon-gun,1498.4
47900_2021,Yecheon-gun,1369.7
46770_2021,Goheung-gun,1644.3
31140_2021,Nam-gu,32334.0
46800_2021,Jangheung-gun,1091.6
30110_2021,Dong-gu,3686.3
27200_2021,Nam-gu,2927.4
44810_2021,Yesan-gun,3897.5
26710_2021,Gijang-gun,6587.5
42830_2021,Yangyang-gun,1153.9
11710_2021,Songpa-gu,31834.3
46720_2021,Gokseong-gun,1154.4
46830_2021,Yeongam-gun,3280.5
41220_2021,Pyeongtaek-si,35038.8
26530_2021,Sasang-gu,6444.2
47190_2021,Gumi-si,26381.0
27290_2021,Dalseo-gu,12790.8
41480_2021,Paju-si,23932.2
46780_2021,Boseong-gun,1041.7
27170_2021,Seo-gu,4188.7
44770_2021,Seocheon-gun,2406.9
47850_2021,Chilgok-gun,4285.3
11200_2021,Seongdong-gu,13999.9
41830_2021,Yangpyeong-gun,2475.9
28200_2021,Bupyeong-gu,17562.7
43770_2021,Danyang-gun,1193.2
47920_2021,Bonghwa-gun,1306.0
46810_2021,Gangjin-gun,1012.2
48220_2021,Sacheon-si,3181.6
28110_2021,Jung-gu,14922.5
41210_2021,Gwangmyeong-si,8074.5
26380_2021,Saha-gu,7139.5
11290_2021,Seongbuk-gu,6371.9
42190_2021,Taebaek-si,1020.3
41430_2021,Uiwang-si,4127.7
41270_2021,Ansan-si,25717.4
48310_2021,Yangsan-si,9212.0
47930_2021,Uljin-gun,2085.4
41390_2021,Siheung-si,17801.8
11305_2021,Gangbuk-gu,3463.0
11440_2021,Mapo-gu,21399.3
29110_2021,Dong-gu,3783.7
47290_2021,Gyeongsan-si,8312.9
43750_2021,Goesan-gun,1518.1
11545_2021,Geumcheon-gu,17801.0
46150_2021,Suncheon-si,6384.0
31200_2021,Buk-gu,12437.1
47760_2021,Yeongyang-gun,495.9
43800_2021,Jeungpyeong-gun,1327.2
47820_2021,Cheongdo-gun,1222.9
48120_2021,Jinju-si,39217.2
29200_2021,Gwangsan_gu,15062.0
28237_2021,Gyeyang-gu,10937.1
42130_2021,Wonju-si,9573.3
28140_2021,Dong-gu,4375.5
46790_2021,Hwasun-gun,1906.4
47170_2021,Andong-si,5810.2
48880_2021,Geochang-gun,1645.3
47770_2021,Yeongdeok-gun,918.7
46710_2021,Damyang-gun,1552.6
28720_2021,Ongjin-gun,933.3
27710_2021,Dalseong-gun,8535.7
41370_2021,Osan-si,6031.9
11650_2021,Seocho-gu,38335.7
28710_2021,Ganghwa-gun,1770.1
45750_2021,Imsil-gun,880.1
48840_2021,Namhae-gun,1176.3
47130_2021,Gyeongju-si,11434.2
47210_2021,Yeongju-si,3395.4
43740_2021,Yeongdong-gun,1263.5
26470_2021,Yeonje-gu,6408.4
45720_2021,Jinan-gun,658.4
48720_2021,Uiryeong-gun,974.9
11140_2021,Jung-gu,61342.7
28185_2021,Namdong-gu,13157.7
44825_2021,Taean-gun,2657.3
43745_2021,Jincheon-gun,8105.4
45130_2021,Gunsan-si,10507.9
41800_2021,Yeoncheon-gun,1879.5
41610_2021,Gwangju-si,10821.8
42760_2021,Pyeongchang-gun,1457.9
41360_2021,Namyangju-si,13099.9
47830_2021,Goryeong-gun,1724.8
36110_2021,Sejong_teugbyeoljachi-si,13971.6
48270_2021,Geoje-si,3212.5
48170_2021,Tongyeong-si,8764.4
42810_2021,Inje-gun,1767.0
50130_2021,Seogwipo-si,5506.1
11620_2021,Gwanak-gu,6347.6
47150_2021,Gimcheon-si,5813.0
31170_2021,Dong-gu,5645.1
42110_2021,Chuncheon-si,8462.4
11470_2021,Yangcheon-gu,7356.1
41450_2021,Hanam-si,8087.9
46840_2021,Muan-gun,3558.8
41670_2021,Yeoju-si,4663.0
