area_id,area_name,GRDP
46730,Gurye-gun,575.44
46770,Goheung-gun,1470.21
46780,Boseong-gun,996.3
46790,Hwasun-gun,1760.15
46800,Jangheung-gun,1011.19
46810,Gangjin-gun,892.17
46820,Haenam-gun,2119.93
46830,Yeongam-gun,3238.78
46840,Muan-gun,3217.37
46860,Hampyeong-gun,961.78
46870,Yeonggwang-gun,1871.03
46880,Jangseong-gun,1857.21
46890,Wando-gun,1125.73
46900,Jindo-gun,889.97
46910,Sinan-gun,1047.94
47110,Pohang-si,19296.0
47130,Gyeongju-si,10550.48
47150,Gimcheon-si,5457.62
47170,Andong-si,5489.2
47190,Gumi-si,28938.85
47210,Yeongju-si,3104.53
47230,Yeongcheon-si,3770.33
47250,Sangju-si,2388.16
47280,Mungyeong-si,1637.9
47290,Gyeongsan-si,8594.5
47720,Gunwi-gun,802.97
47730,Uiseong-gun,1350.41
47750,Cheongsong-gun,804.2
47760,Yeongyang-gun,408.51
47770,Yeongdeok-gun,849.96
47820,Cheongdo-gun,1043.21
47830,Goryeong-gun,1474.06
47840,Seongju-gun,1778.45
47850,Chilgok-gun,4275.37
47900,Yecheon-gun,1163.12
47920,Bonghwa-gun,1105.44
47930,Uljin-gun,2222.38
47940,Ulleung-gun,299.7
48120,Jinju-si,39860.03
48170,Tongyeong-si,8643.66
48220,Sacheon-si,3096.25
48240,Gimhae-si,4619.15
48250,Miryang-si,16058.31
48270,Geoje-si,3160.71
48310,Yangsan-si,9535.96
48330,Changwon-si,10952.94
48720,Uiryeong-gun,955.75
48730,Haman-gun,4003.33
48740,Changnyeong-gun,2786.57
48820,Goseong-gun,2249.55
48840,Namhae-gun,1123.86
48850,Hadong-gun,2141.81
48860,Sancheong-gun,1056.19
48870,Hamyang-gun,1051.19
48880,Geochang-gun,1599.71
48890,Hapcheon-gun,1125.88
50110,Jeju-si,14859.5
50130,Seogwipo-si,5449.23
