area_id,desc
HU110,"full address of the given location is 1101, Népliget, 10. kerület, Budapest, Trautmann Róbert sétány, HUN
Sum of nightlight intensity is 80183.18
Average nightlight intensity is 29.414
area of district (km^2) of the given location is 525.929
Commercial satelite image count is 526.216
Factory satelite image count is 163.66
distance to the nearest airport is 12.934
distance to the nearest port is 426.886"
HU211,"full address of the given location is 8111, Seregélyes, Fejér, HUN
Sum of nightlight intensity is 26969.033
Average nightlight intensity is 1.467
area of district (km^2) of the given location is 4358.173
Commercial satelite image count is 80.722
Factory satelite image count is 120.978
distance to the nearest airport is 64.449
distance to the nearest port is 369.305"
HU212,"full address of the given location is 2890, Tata, Komárom-Esztergom, HUN
Sum of nightlight intensity is 19928.484
Average nightlight intensity is 1.342
area of district (km^2) of the given location is 2264.525
Commercial satelite image count is 64.458
Factory satelite image count is 93.009
distance to the nearest airport is 74.077
distance to the nearest port is 387.026"
HU213,"full address of the given location is Városlőd, Ajkai járás, Veszprém, HUN
Sum of nightlight intensity is 19756.572
Average nightlight intensity is 0.957
area of district (km^2) of the given location is 4462.876
Commercial satelite image count is 73.494
Factory satelite image count is 90.045
distance to the nearest airport is 120.582
distance to the nearest port is 314.029"
HU321,"full address of the given location is 4211, Ebes, Hajdú-Bihar, HUN
Sum of nightlight intensity is 26141.311
Average nightlight intensity is 0.749
area of district (km^2) of the given location is 6209.136
Commercial satelite image count is 132.446
Factory satelite image count is 142.641
distance to the nearest airport is 165.571
distance to the nearest port is 556.56"
HU322,"full address of the given location is Közép-Tiszai Tájvédelmi Körzet, 6060, Tiszakécske, Tiszakécskei járás, Bács-Kiskun, Strand utca, HUN
Sum of nightlight intensity is 16631.438
Average nightlight intensity is 0.46
area of district (km^2) of the given location is 5583.041
Commercial satelite image count is 86.783
Factory satelite image count is 128.27
distance to the nearest airport is 89.533
distance to the nearest port is 502.734"
HU323,"full address of the given location is 4561, Baktalórántháza, Baktalórántházai járás, Szabolcs-Szatmár-Bereg, Dózsa György utca 2d, HUN
Sum of nightlight intensity is 27513.953
Average nightlight intensity is 0.59
area of district (km^2) of the given location is 5930.756
Commercial satelite image count is 130.741
Factory satelite image count is 138.02
distance to the nearest airport is 181.099
distance to the nearest port is 539.265"
HU331,"full address of the given location is 6230, Soltvadkert, Bács-Kiskun, HUN
Sum of nightlight intensity is 26488.748
Average nightlight intensity is 0.596
area of district (km^2) of the given location is 8444.408
Commercial satelite image count is 126.482
Factory satelite image count is 143.536
distance to the nearest airport is 96.558
distance to the nearest port is 400.82"
HU332,"full address of the given location is 5672, Murony, Békés, HUN
Sum of nightlight intensity is 15480.902
Average nightlight intensity is 0.437
area of district (km^2) of the given location is 5629.041
Commercial satelite image count is 82.722
Factory satelite image count is 126.118
distance to the nearest airport is 153.742
distance to the nearest port is 507.726"
HU333,"full address of the given location is 6800, Hódmezővásárhely, Csongrád-Csanád, HUN
Sum of nightlight intensity is 20676.0
Average nightlight intensity is 1.194
area of district (km^2) of the given location is 4260.762
Commercial satelite image count is 109.302
Factory satelite image count is 131.343
distance to the nearest airport is 134.187
distance to the nearest port is 441.529"
